Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
06.9.2023,"1.111,00","1.111,00","1.111,00","1.111,00","0,09",46,51.106
05.9.2023,"1.110,00","1.110,00","1.110,00","1.110,00","0,91",1.254,1.391.940
04.9.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",20,22.000
01.9.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",100,110.000
31.8.2023,"1.100,00","1.100,00","1.100,00","1.100,00","-1,22",18,19.800
30.8.2023,"1.120,00","1.150,00","1.110,00","1.113,60","1,05",405,451.007
29.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
25.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
24.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
23.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
22.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
21.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
18.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
17.8.2023,"1.102,00",,,"1.102,00","0,00",0,0
16.8.2023,"1.102,00","1.102,00","1.102,00","1.102,00","0,09",266,293.132
15.8.2023,"1.101,00",,,"1.101,00","0,00",0,0
14.8.2023,"1.101,00","1.101,00","1.101,00","1.101,00","-0,81",350,385.350
11.8.2023,"1.110,00","1.110,00","1.110,00","1.110,00","0,91",7,7.770
10.8.2023,"1.100,00","1.100,00","1.100,00","1.100,00","-2,46",38,41.800
09.8.2023,"1.133,00",,,"1.127,73","0,00",0,0
08.8.2023,"1.133,00",,,"1.127,73","0,00",0,0
07.8.2023,"1.133,00",,,"1.127,73","0,00",0,0
04.8.2023,"1.133,00",,,"1.127,73","0,00",0,0
03.8.2023,"1.133,00",,,"1.127,73","0,00",0,0
01.8.2023,"1.133,00",,,"1.127,73","0,00",0,0
31.7.2023,"1.133,00","1.133,00","1.100,00","1.127,73","2,52",119,134.200
28.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
27.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
26.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",108,118.800
25.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",116,127.600
24.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",30,33.000
21.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",160,176.000
20.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",249,273.900
19.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
18.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",201,221.100
17.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",110,121.000
14.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
13.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",417,458.700
12.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
11.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",210,231.000
10.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",20,22.000
07.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
06.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
05.7.2023,"1.100,00",,,"1.100,00","0,00",0,0
04.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","0,00",100,110.000
03.7.2023,"1.100,00","1.100,00","1.100,00","1.100,00","-4,30",201,221.100
30.6.2023,"1.150,00",,,"1.149,37","0,00",0,0
29.6.2023,"1.150,00",,,"1.149,37","0,00",0,0
28.6.2023,"1.150,00",,,"1.149,37","0,00",0,0
27.6.2023,"1.150,00",,,"1.149,37","0,00",0,0
26.6.2023,"1.150,00",,,"1.149,37","0,00",0,0
23.6.2023,"1.150,00","1.150,00","1.149,00","1.149,37","-4,54",470,540.204
22.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
21.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
20.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
19.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
16.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
15.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
14.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
13.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
12.6.2023,"1.204,00",,,"1.204,00","0,00",0,0
09.6.2023,"1.204,00","1.204,00","1.204,00","1.204,00","2,73",3,3.612
08.6.2023,"1.170,00",,,"1.172,00","0,00",0,0
07.6.2023,"1.170,00",,,"1.172,00","0,00",0,0
06.6.2023,"1.170,00",,,"1.172,00","0,00",0,0
05.6.2023,"1.170,00",,,"1.172,00","0,00",0,0
01.6.2023,"1.170,00",,,"1.172,00","0,00",0,0
31.5.2023,"1.170,00","1.180,00","1.170,00","1.172,00","-0,26",400,468.800
30.5.2023,"1.175,00",,,"1.175,00","0,00",0,0
29.5.2023,"1.175,00",,,"1.175,00","0,00",0,0
26.5.2023,"1.175,00",,,"1.175,00","0,00",0,0
25.5.2023,"1.175,00",,,"1.175,00","0,00",0,0
23.5.2023,"1.175,00","1.175,00","1.175,00","1.175,00","-2,49",10,11.750
22.5.2023,"1.205,00","1.205,00","1.205,00","1.205,00","-1,23",50,60.250
19.5.2023,"1.220,00","1.220,00","1.220,00","1.220,00","1,67",365,445.300
18.5.2023,"1.200,00",,,"1.200,00","0,00",0,0
17.5.2023,"1.200,00","1.200,00","1.200,00","1.200,00","1,69",105,126.000
16.5.2023,"1.180,00",,,"1.180,00","0,00",0,0
15.5.2023,"1.180,00","1.180,00","1.180,00","1.180,00","-1,67",35,41.300
12.5.2023,"1.200,00",,,"1.200,00","0,00",0,0
11.5.2023,"1.200,00","1.200,00","1.200,00","1.200,00","0,00",238,285.600
10.5.2023,"1.200,00",,,"1.200,00","0,00",0,0
09.5.2023,"1.200,00",,,"1.200,00","0,00",0,0
08.5.2023,"1.200,00","1.200,00","1.200,00","1.200,00","0,00",40,48.000
05.5.2023,"1.200,00","1.200,00","1.200,00","1.200,00","0,09",200,240.000
04.5.2023,"1.170,00","1.200,00","1.170,00","1.198,90","-0,09",463,555.090
03.5.2023,"1.200,00",,,"1.200,00","0,00",0,0
02.5.2023,"1.200,00","1.200,00","1.200,00","1.200,00","0,00",200,240.000
28.4.2023,"1.200,00","1.200,00","1.200,00","1.200,00","0,00",739,886.800
27.4.2023,"1.200,00","1.200,00","1.200,00","1.200,00","0,12",550,660.000
26.4.2023,"1.200,00","1.200,00","1.197,00","1.198,54","0,13",584,699.948
25.4.2023,"1.197,00",,,"1.197,00","0,00",0,0
24.4.2023,"1.197,00","1.197,00","1.197,00","1.197,00","-3,00",192,229.824
20.4.2023,"1.234,00","1.234,00","1.234,00","1.234,00","6,38",3,3.702
19.4.2023,"1.160,00",,,"1.160,00","0,00",0,0
18.4.2023,"1.160,00",,,"1.160,00","0,00",0,0
13.4.2023,"1.160,00",,,"1.160,00","0,00",0,0
12.4.2023,"1.160,00",,,"1.160,00","0,00",0,0
11.4.2023,"1.160,00",,,"1.160,00","0,00",0,0
10.4.2023,"1.160,00",,,"1.160,00","0,00",0,0
07.4.2023,"1.160,00","1.160,00","1.160,00","1.160,00","1,75",35,40.600
06.4.2023,"1.140,00","1.140,00","1.140,00","1.140,00","0,44",15,17.100
05.4.2023,"1.135,00","1.135,00","1.135,00","1.135,00","-2,99",40,45.400
04.4.2023,"1.170,00",,,"1.170,00","0,00",0,0
03.4.2023,"1.170,00","1.170,00","1.170,00","1.170,00","-2,58",6.137,7.180.290
31.3.2023,"1.201,00","1.201,00","1.201,00","1.201,00","-2,67",41,49.241
30.3.2023,"1.234,00","1.234,00","1.234,00","1.234,00","0,00",100,123.400
29.3.2023,"1.234,00",,,"1.234,00","0,00",0,0
28.3.2023,"1.234,00",,,"1.234,00","0,00",0,0
27.3.2023,"1.234,00",,,"1.234,00","0,00",0,0
24.3.2023,"1.234,00",,,"1.234,00","0,00",0,0
23.3.2023,"1.234,00",,,"1.234,00","0,00",0,0
22.3.2023,"1.234,00","1.234,00","1.234,00","1.234,00","1,76",723,892.182
21.3.2023,"1.214,00","1.214,00","1.210,00","1.212,63","-1,73",152,184.320
20.3.2023,"1.234,00","1.234,00","1.234,00","1.234,00","-0,07",100,123.400
17.3.2023,"1.235,00",,,"1.234,87","0,00",0,0
16.3.2023,"1.235,00",,,"1.234,87","0,00",0,0
15.3.2023,"1.235,00","1.235,00","1.234,00","1.234,87","-0,01",1.253,1.547.296
14.3.2023,"1.235,00","1.235,00","1.235,00","1.235,00","0,00",500,617.500
13.3.2023,"1.235,00",,,"1.235,00","0,00",0,0
10.3.2023,"1.235,00","1.235,00","1.235,00","1.235,00","0,00",18,22.230
09.3.2023,"1.235,00","1.235,00","1.235,00","1.235,00","-1,17",30,37.050
08.3.2023,"1.250,00","1.250,00","1.240,00","1.249,68","1,93",930,1.162.200
07.3.2023,"1.226,00","1.226,00","1.226,00","1.226,00","0,41",515,631.390
06.3.2023,"1.221,00",,,"1.221,00","0,00",0,0
03.3.2023,"1.221,00",,,"1.221,00","0,00",0,0
02.3.2023,"1.221,00","1.221,00","1.221,00","1.221,00","0,08",829,1.012.209
01.3.2023,"1.220,00","1.220,00","1.220,00","1.220,00","1,50",50,61.000
28.2.2023,"1.202,00","1.202,00","1.202,00","1.202,00","-0,66",18,21.636
27.2.2023,"1.210,00","1.210,00","1.210,00","1.210,00","0,00",416,503.360
24.2.2023,"1.210,00","1.210,00","1.210,00","1.210,00","-0,19",148,179.080
23.2.2023,"1.225,00",,,"1.212,25","0,00",0,0
22.2.2023,"1.225,00",,,"1.212,25","0,00",0,0
21.2.2023,"1.225,00","1.225,00","1.200,00","1.212,25","-1,04",510,618.250
20.2.2023,"1.225,00",,,"1.225,00","0,00",0,0
17.2.2023,"1.225,00",,,"1.225,00","0,00",0,0
16.2.2023,"1.225,00","1.225,00","1.225,00","1.225,00","1,13",314,384.650
15.2.2023,"1.210,00","1.220,00","1.210,00","1.211,30","-0,71",115,139.300
14.2.2023,"1.220,00","1.220,00","1.220,00","1.220,00","-0,08",25,30.500
13.2.2023,"1.221,00",,,"1.221,00","0,00",0,0
10.2.2023,"1.221,00",,,"1.221,00","0,00",0,0
09.2.2023,"1.221,00","1.221,00","1.221,00","1.221,00","0,40",300,366.300
08.2.2023,"1.220,00","1.220,00","1.216,00","1.216,17","1,35",240,291.880
07.2.2023,"1.200,00","1.200,00","1.200,00","1.200,00","-1,64",5,6.000
06.2.2023,"1.220,00",,,"1.220,00","0,00",0,0
03.2.2023,"1.220,00",,,"1.220,00","0,00",0,0
02.2.2023,"1.220,00","1.220,00","1.220,00","1.220,00","1,50",20,24.400
01.2.2023,"1.202,00","1.202,00","1.202,00","1.202,00","-3,50",72,86.544
31.1.2023,"1.201,00",,,"1.245,55","0,00",0,0
30.1.2023,"1.201,00","1.250,00","1.201,00","1.245,55","-0,75",110,137.010
27.1.2023,"1.255,00","1.255,00","1.255,00","1.255,00","-0,40",464,582.320
26.1.2023,"1.260,00","1.260,00","1.260,00","1.260,00","0,00",117,147.420
25.1.2023,"1.260,00",,,"1.260,00","0,00",0,0
24.1.2023,"1.260,00",,,"1.260,00","0,00",0,0
23.1.2023,"1.260,00",,,"1.260,00","0,00",0,0
20.1.2023,"1.260,00","1.260,00","1.260,00","1.260,00","0,00",100,126.000
17.1.2025,"1.957,00","1.957,00","1.860,00","1.905,59","0,29",445,847.989
16.1.2025,"1.900,00","1.900,00","1.900,00","1.900,00","2,65",20,38.000
15.1.2025,"1.851,00","1.860,00","1.850,00","1.850,90","0,05",1.242,2.298.820
14.1.2025,"1.850,00","1.850,00","1.850,00","1.850,00","-0,54",69,127.650
13.1.2025,"1.860,00","1.860,00","1.860,00","1.860,00","0,00",200,372.000
10.1.2025,"1.860,00","1.860,00","1.860,00","1.860,00","-2,06",1.000,7.440.000
09.1.2025,"1.899,00","1.900,00","1.899,00","1.899,12","2,66",26,49.377
08.1.2025,"1.850,00","1.850,00","1.850,00","1.850,00","-0,01",200,370.000
03.1.2025,"1.900,00","1.900,00","1.850,00","1.850,12","-0,48",401,741.900
02.1.2025,"1.859,00","1.859,00","1.859,00","1.859,00","0,00",97,180.323
30.12.2024,"1.859,00","1.859,00","1.859,00","1.859,00","2,99",3,5.577
27.12.2024,"1.810,00","1.810,00","1.790,00","1.804,95","0,53",960,1.732.750
26.12.2024,"1.790,00",,,"1.795,45","0,00",0,0
25.12.2024,"1.790,00","1.800,00","1.790,00","1.795,45","1,06",11,19.750
24.12.2024,"1.800,00","1.800,00","1.760,00","1.776,67","-1,30",72,127.920
23.12.2024,"1.800,00",,,"1.800,00","0,00",0,0
20.12.2024,"1.800,00","1.800,00","1.800,00","1.800,00","2,77",50,6.827.500
19.12.2024,"1.800,00","1.800,00","1.751,00","1.751,50","-1,05",293,513.190
18.12.2024,"1.770,00","1.770,00","1.770,00","1.770,00","2,27",50,88.500
17.12.2024,"1.731,00","1.731,00","1.730,00","1.730,66","-2,23",151,261.330
16.12.2024,"1.772,00","1.772,00","1.755,00","1.770,05","0,56",131,231.877
13.12.2024,"1.772,00","1.772,00","1.760,00","1.760,20","2,28",357,628.392
12.12.2024,"1.721,00","1.721,00","1.721,00","1.721,00","0,30",200,344.200
11.12.2024,"1.716,00","1.716,00","1.711,00","1.715,91","-1,01",6.880,11.805.485
10.12.2024,"1.755,00","1.755,00","1.720,00","1.733,46","1,97",65,112.675
06.12.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,63",120,204.000
05.12.2024,"1.690,00","1.690,00","1.680,00","1.689,29","2,38",140,236.500
04.12.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-1,20",50,82.500
03.12.2024,"1.670,00",,,"1.670,00","0,00",0,0
02.12.2024,"1.670,00","1.670,00","1.670,00","1.670,00","0,00",99,165.330
29.11.2024,"1.670,00","1.670,00","1.670,00","1.670,00","1,21",1,1.670
28.11.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-0,06",590,973.500
27.11.2024,"1.651,00","1.651,00","1.651,00","1.651,00","-1,18",219,361.569
26.11.2024,"1.680,00","1.680,00","1.660,00","1.670,63","-0,01",495,4.126.960
25.11.2024,"1.660,00","1.679,00","1.660,00","1.670,86","2,44",70,116.960
22.11.2024,"1.631,00","1.631,00","1.631,00","1.631,00","-2,92",115,187.565
21.11.2024,"1.680,00","1.680,00","1.680,00","1.680,00","1,29",9,15.120
20.11.2024,"1.650,00","1.693,00","1.650,00","1.658,60","1,57",50,3.382.930
19.11.2024,"1.633,00","1.633,00","1.633,00","1.633,00","-3,49",150,244.950
18.11.2024,"1.692,00","1.692,00","1.692,00","1.692,00","2,55",40,2.722.530
15.11.2024,"1.650,00","1.650,00","1.650,00","1.650,00","0,09",500,825.000
14.11.2024,"1.650,00",,,"1.648,45","0,00",0,3.260.000
13.11.2024,"1.650,00","1.650,00","1.630,00","1.648,45","-2,75",388,639.600
12.11.2024,"1.695,00",,,"1.695,00","0,00",0,0
11.11.2024,"1.695,00","1.695,00","1.695,00","1.695,00","2,99",400,678.000
08.11.2024,"1.650,00","1.650,00","1.630,00","1.645,87","2,48",63,103.690
07.11.2024,"1.631,00","1.631,00","1.600,00","1.606,01","0,38",1.234,1.981.820
06.11.2024,"1.600,00","1.600,00","1.600,00","1.600,00","-0,83",370,592.000
05.11.2024,"1.590,00","1.630,00","1.590,00","1.613,33","-1,02",84,135.520
04.11.2024,"1.630,00","1.630,00","1.630,00","1.630,00","1,88",100,163.000
01.11.2024,"1.600,00",,,"1.600,00","0,00",0,0
31.10.2024,"1.600,00","1.600,00","1.600,00","1.600,00","0,00",268,428.800
30.10.2024,"1.600,00","1.600,00","1.600,00","1.600,00","-1,84",88,140.800
29.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","0,68",10,16.300
28.10.2024,"1.600,00",,,"1.619,05","0,00",0,0
25.10.2024,"1.600,00","1.630,00","1.600,00","1.619,05","-0,80",494,799.810
24.10.2024,"1.670,00","1.670,00","1.630,00","1.632,16","0,13",185,301.950
22.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","0,00",100,163.000
21.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","0,00",120,195.600
18.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","1,82",250,407.500
17.10.2024,"1.601,00","1.601,00","1.600,00","1.600,94","-1,42",116,185.709
16.10.2024,"1.600,00","1.630,00","1.600,00","1.623,94","1,46",297,482.310
15.10.2024,"1.600,00",,,"1.600,62","0,00",0,0
14.10.2024,"1.600,00","1.601,00","1.600,00","1.600,62","-1,80",162,259.300
10.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","0,00",10,16.300
09.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","0,00",200,326.000
08.10.2024,"1.630,00","1.630,00","1.630,00","1.630,00","1,88",57,92.910
07.10.2024,"1.600,00",,,"1.600,00","0,00",0,0
04.10.2024,"1.600,00","1.600,00","1.600,00","1.600,00","-2,99",15,24.000
03.10.2024,"1.650,00","1.650,00","1.639,00","1.649,25","0,60",1.020,1.682.230
02.10.2024,"1.649,00","1.698,00","1.600,00","1.639,34","-6,86",2.440,3.999.992
01.10.2024,"1.760,00",,,"1.760,00","0,00",0,0
30.9.2024,"1.760,00",,,"1.760,00","0,00",0,0
27.9.2024,"1.760,00",,,"1.760,00","0,00",0,0
26.9.2024,"1.760,00",,,"1.760,00","0,00",0,0
25.9.2024,"1.760,00",,,"1.760,00","0,00",0,0
24.9.2024,"1.760,00","1.760,00","1.760,00","1.760,00","-2,17",25,44.000
23.9.2024,"1.799,00",,,"1.799,00","0,00",0,0
20.9.2024,"1.799,00","1.799,00","1.799,00","1.799,00","1,80",200,359.800
19.9.2024,"1.799,00","1.800,00","1.640,00","1.767,14","7,19",495,874.735
18.9.2024,"1.679,00",,,"1.648,59","0,00",0,0
17.9.2024,"1.679,00",,,"1.648,59","0,00",0,0
16.9.2024,"1.679,00","1.679,00","1.600,00","1.648,59","1,12",439,723.730
13.9.2024,"1.600,00","1.648,00","1.600,00","1.630,31","1,89",293,477.680
12.9.2024,"1.600,00","1.600,00","1.600,00","1.600,00","0,06",117,187.200
11.9.2024,"1.600,00","1.600,00","1.590,00","1.599,12","-0,06",400,639.650
10.9.2024,"1.600,00",,,"1.600,00","0,00",0,0
06.9.2024,"1.600,00","1.600,00","1.600,00","1.600,00","2,20",30,48.000
05.9.2024,"1.590,00","1.590,00","1.550,00","1.565,60","0,04",444,695.125
04.9.2024,"1.565,00","1.565,00","1.565,00","1.565,00","0,00",5.680,8.889.200
03.9.2024,"1.565,00","1.565,00","1.565,00","1.565,00","0,00",4.883,7.641.895
02.9.2024,"1.565,00","1.565,00","1.565,00","1.565,00","2,94",77,120.505
30.8.2024,"1.551,00","1.551,00","1.505,00","1.520,33","0,95",75,114.025
29.8.2024,"1.546,00","1.546,00","1.501,00","1.505,99","0,33",477,718.359
27.8.2024,"1.500,00","1.510,00","1.500,00","1.501,00","0,07",100,150.100
26.8.2024,"1.500,00","1.500,00","1.500,00","1.500,00","1,35",60,90.000
23.8.2024,"1.500,00","1.500,00","1.410,00","1.480,00","1,72",90,133.200
22.8.2024,"1.455,00","1.455,00","1.455,00","1.455,00","-2,99",525,763.875
21.8.2024,"1.500,00",,,"1.499,81","0,00",0,0
20.8.2024,"1.500,00","1.500,00","1.499,00","1.499,81","-0,01",268,401.950
19.8.2024,"1.500,00",,,"1.500,00","0,00",0,0
16.8.2024,"1.500,00","1.500,00","1.500,00","1.500,00","7,14",8,12.000
15.8.2024,"1.400,00","1.400,00","1.400,00","1.400,00","0,00",208,291.200
14.8.2024,"1.400,00","1.400,00","1.400,00","1.400,00","-2,78",15,21.000
13.8.2024,"1.440,00","1.440,00","1.440,00","1.440,00","0,00",200,288.000
12.8.2024,"1.440,00","1.440,00","1.440,00","1.440,00","0,00",180,259.200
09.8.2024,"1.440,00",,,"1.440,00","0,00",0,0
08.8.2024,"1.440,00","1.440,00","1.440,00","1.440,00","0,00",900,1.296.000
07.8.2024,"1.440,00","1.440,00","1.440,00","1.440,00","0,00",954,1.373.760
06.8.2024,"1.440,00","1.440,00","1.440,00","1.440,00","-0,02",320,460.800
05.8.2024,"1.441,00",,,"1.440,36","0,00",0,0
01.8.2024,"1.441,00","1.441,00","1.440,00","1.440,36","0,02",313,450.833
31.7.2024,"1.440,00","1.440,00","1.440,00","1.440,00","0,00",90,129.600
30.7.2024,"1.440,00","1.440,00","1.440,00","1.440,00","0,00",116,167.040
29.7.2024,"1.440,00",,,"1.440,00","0,00",0,0
26.7.2024,"1.440,00",,,"1.440,00","0,00",0,0
25.7.2024,"1.440,00",,,"1.440,00","0,00",0,0
24.7.2024,"1.440,00","1.440,00","1.440,00","1.440,00","2,13",117,168.480
23.7.2024,"1.410,00","1.410,00","1.410,00","1.410,00","0,00",53,74.730
22.7.2024,"1.410,00","1.410,00","1.410,00","1.410,00","0,00",43,60.630
19.7.2024,"1.410,00","1.410,00","1.410,00","1.410,00","0,71",80,112.800
18.7.2024,"1.400,00","1.400,00","1.400,00","1.400,00","-2,78",500,700.000
17.7.2024,"1.440,00","1.440,00","1.440,00","1.440,00","2,86",1,2.041.440
16.7.2024,"1.400,00","1.400,00","1.400,00","1.400,00","0,00",295,413.000
15.7.2024,"1.400,00",,,"1.400,00","0,00",0,0
12.7.2024,"1.400,00",,,"1.400,00","0,00",0,0
11.7.2024,"1.400,00","1.400,00","1.400,00","1.400,00","-2,78",170,238.000
10.7.2024,"1.440,00","1.440,00","1.440,00","1.440,00","1,29",10,14.400
09.7.2024,"1.440,00",,,"1.421,65","0,00",0,0
08.7.2024,"1.440,00",,,"1.421,65","0,00",0,0
05.7.2024,"1.440,00","1.440,00","1.400,00","1.421,65","1,55",218,309.920
04.7.2024,"1.400,00","1.400,00","1.400,00","1.400,00","0,07",145,203.000
03.7.2024,"1.399,00","1.399,00","1.399,00","1.399,00","4,40",20,27.980
02.7.2024,"1.340,00",,,"1.340,00","0,00",0,0
01.7.2024,"1.340,00",,,"1.340,00","0,00",0,0
28.6.2024,"1.340,00",,,"1.340,00","0,00",0,0
27.6.2024,"1.340,00","1.340,00","1.340,00","1.340,00","0,00",5,6.700
26.6.2024,"1.340,00",,,"1.340,00","0,00",0,0
25.6.2024,"1.340,00","1.340,00","1.340,00","1.340,00","-1,53",83,111.220
24.6.2024,"1.380,00",,,"1.360,85","0,00",0,0
20.6.2024,"1.380,00",,,"1.360,85","0,00",0,0
19.6.2024,"1.380,00",,,"1.360,85","0,00",0,0
18.6.2024,"1.380,00",,,"1.360,85","0,00",0,0
17.6.2024,"1.380,00","1.380,00","1.356,00","1.360,85","0,65",409,556.586
14.6.2024,"1.352,00","1.352,00","1.352,00","1.352,00","0,15",15,20.280
13.6.2024,"1.350,00","1.350,00","1.349,00","1.349,93","1,34",1.198,1.617.215
12.6.2024,"1.335,00","1.335,00","1.331,00","1.332,02","2,38",196,261.076
11.6.2024,"1.301,00","1.301,00","1.301,00","1.301,00","0,08",116,150.916
10.6.2024,"1.300,00","1.300,00","1.300,00","1.300,00","-1,14",500,650.000
07.6.2024,"1.315,00",,,"1.315,00","0,00",0,0
06.6.2024,"1.315,00","1.315,00","1.315,00","1.315,00","-2,95",10,13.150
05.6.2024,"1.355,00","1.355,00","1.355,00","1.355,00","0,74",400,542.000
04.6.2024,"1.350,00","1.350,00","1.321,00","1.345,09","-0,75",999,6.338.749
03.6.2024,"1.355,00","1.356,00","1.355,00","1.355,30","0,39",300,406.590
31.5.2024,"1.350,00","1.350,00","1.350,00","1.350,00","-0,12",490,661.500
30.5.2024,"1.351,00",,,"1.351,64","0,00",0,0
29.5.2024,"1.351,00","1.352,00","1.351,00","1.351,64","1,27",917,1.239.454
28.5.2024,"1.340,00","1.340,00","1.320,00","1.334,68","2,59",3.098,4.134.840
27.5.2024,"1.301,00","1.301,00","1.301,00","1.301,00","0,07",179,232.879
23.5.2024,"1.300,00",,,"1.300,14","0,00",0,0
22.5.2024,"1.300,00",,,"1.300,14","0,00",0,0
21.5.2024,"1.300,00","1.301,00","1.300,00","1.300,14","-0,31",690,897.100
20.5.2024,"1.300,00",,,"1.304,17","0,00",0,0
17.5.2024,"1.300,00",,,"1.304,17","0,00",0,0
16.5.2024,"1.300,00",,,"1.304,17","0,00",0,0
15.5.2024,"1.300,00","1.310,00","1.300,00","1.304,17","0,03",12,15.650
14.5.2024,"1.303,00","1.304,00","1.303,00","1.303,84","0,30",732,954.408
13.5.2024,"1.300,00","1.300,00","1.300,00","1.300,00","0,00",162,210.600
10.5.2024,"1.300,00","1.300,00","1.300,00","1.300,00","-2,99",200,260.000
09.5.2024,"1.340,00","1.340,00","1.340,00","1.340,00","-2,83",171,229.140
07.5.2024,"1.379,00","1.379,00","1.379,00","1.379,00","4,85",50,68.950
02.5.2024,"1.316,00",,,"1.315,25","0,00",0,0
30.4.2024,"1.316,00","1.317,00","1.310,00","1.315,25","-2,57",100,131.525
29.4.2024,"1.350,00",,,"1.350,00","0,00",0,0
26.4.2024,"1.350,00","1.350,00","1.350,00","1.350,00","-2,17",150,202.500
25.4.2024,"1.380,00",,,"1.380,00","0,00",0,0
23.4.2024,"1.380,00","1.380,00","1.380,00","1.380,00","6,41",3,4.140
22.4.2024,"1.334,00","1.334,00","1.290,00","1.296,92","0,13",531,688.664
19.4.2024,"1.250,00","1.300,00","1.250,00","1.295,23","-0,37",215,278.475
18.4.2024,"1.300,00","1.300,00","1.300,00","1.300,00","0,00",300,390.000
17.4.2024,"1.300,00","1.300,00","1.300,00","1.300,00","3,83",100,130.000
16.4.2024,"1.252,00","1.252,00","1.252,00","1.252,00","-0,71",36,45.072
15.4.2024,"1.261,00","1.261,00","1.261,00","1.261,00","-3,00",191,240.851
12.4.2024,"1.300,00","1.300,00","1.300,00","1.300,00","1,91",183,237.900
11.4.2024,"1.300,00","1.300,00","1.270,00","1.275,64","0,44",133,169.660
09.4.2024,"1.270,00","1.270,00","1.270,00","1.270,00","4,01",7,8.890
08.4.2024,"1.221,00","1.221,00","1.221,00","1.221,00","-2,40",500,610.500
05.4.2024,"1.252,00","1.252,00","1.251,00","1.251,04","-0,01",104,130.108
04.4.2024,"1.277,00","1.277,00","1.210,00","1.251,17","0,90",857,1.072.254
03.4.2024,"1.240,00",,,"1.240,00","0,00",0,0
02.4.2024,"1.240,00",,,"1.240,00","0,00",0,0
01.4.2024,"1.240,00","1.240,00","1.240,00","1.240,00","0,81",784,972.160
29.3.2024,"1.230,00",,,"1.230,00","0,00",0,0
28.3.2024,"1.230,00","1.230,00","1.230,00","1.230,00","0,00",522,642.060
27.3.2024,"1.230,00",,,"1.230,00","0,00",0,0
26.3.2024,"1.230,00","1.230,00","1.230,00","1.230,00","-0,22",100,10.186.200
25.3.2024,"1.250,00","1.250,00","1.230,00","1.232,67","-0,37",15,18.490
22.3.2024,"1.240,00","1.240,00","1.216,00","1.237,30","1,87",4.626,5.723.766
21.3.2024,"1.215,00","1.215,00","1.201,00","1.214,62","0,06",1.297,1.575.365
20.3.2024,"1.230,00","1.230,00","1.172,00","1.213,95","0,55",410,497.720
19.3.2024,"1.210,00","1.210,00","1.171,00","1.207,25","0,03",269,324.749
18.3.2024,"1.210,00",,,"1.206,90","0,00",0,0
15.3.2024,"1.210,00",,,"1.206,90","0,00",0,0
14.3.2024,"1.210,00","1.210,00","1.204,00","1.206,90","0,58",619,747.070
13.3.2024,"1.200,00","1.200,00","1.200,00","1.200,00","0,00",355,426.000
12.3.2024,"1.200,00",,,"1.200,00","0,00",0,0
11.3.2024,"1.200,00","1.200,00","1.200,00","1.200,00","-0,15",150,180.000
08.3.2024,"1.203,00","1.203,00","1.200,00","1.201,75","0,15",625,751.095
