Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
05.9.2022,"70.600,00","70.600,00","70.600,00","70.600,00","-0,16",2,141.200
02.9.2022,"70.500,00",,,"70.714,29","0,00",0,0
01.9.2022,"70.500,00","72.000,00","70.500,00","70.714,29","-1,79",7,495.000
31.8.2022,"72.000,00",,,"72.000,00","0,00",0,0
30.8.2022,"72.000,00","72.000,00","72.000,00","72.000,00","0,00",2,144.000
29.8.2022,"72.000,00","72.000,00","72.000,00","72.000,00","-0,69",3,216.000
26.8.2022,"72.500,00",,,"72.500,00","0,00",0,0
25.8.2022,"72.500,00","72.500,00","72.500,00","72.500,00","0,69",5,362.500
24.8.2022,"72.000,00","72.000,00","72.000,00","72.000,00","0,00",7,504.000
23.8.2022,"72.000,00","72.000,00","72.000,00","72.000,00","0,05",3,216.000
22.8.2022,"72.000,00","72.000,00","71.900,00","71.966,67","-0,06",3,215.900
19.8.2022,"72.000,00","72.050,00","72.000,00","72.008,33","0,08",12,864.100
18.8.2022,"72.000,00",,,"71.949,70","0,00",0,0
17.8.2022,"72.000,00","72.000,00","71.500,00","71.949,70","0,49",50,3.597.485
16.8.2022,"72.000,00",,,"71.600,50","0,00",0,0
15.8.2022,"72.000,00",,,"71.600,50","0,00",0,15.190.000
12.8.2022,"72.000,00",,,"71.600,50","0,00",0,0
11.8.2022,"72.000,00",,,"71.600,50","0,00",0,0
10.8.2022,"72.000,00","72.000,00","71.201,00","71.600,50","0,70",4,286.402
09.8.2022,"71.000,00",,,"71.100,00","0,00",0,0
08.8.2022,"71.000,00",,,"71.100,00","0,00",0,0
05.8.2022,"71.000,00",,,"71.100,00","0,00",0,0
04.8.2022,"71.000,00",,,"71.100,00","0,00",0,0
03.8.2022,"71.000,00","72.000,00","71.000,00","71.100,00","-1,25",10,711.000
01.8.2022,"72.000,00",,,"71.999,76","0,00",0,0
29.7.2022,"72.000,00","72.000,00","71.999,00","71.999,76","2,86",21,1.511.995
28.7.2022,"69.999,00","69.999,00","69.999,00","69.999,00","0,00",3,209.997
27.7.2022,"70.000,00","70.000,00","70.000,00","70.000,00","-0,01",3,210.000
26.7.2022,"70.001,00","70.005,00","70.001,00","70.003,67","-1,30",3,210.011
25.7.2022,"71.000,00",,,"70.922,86","0,00",0,0
22.7.2022,"71.000,00",,,"70.922,86","0,00",0,0
21.7.2022,"71.000,00","71.000,00","70.900,00","70.922,86","1,32",35,2.482.300
20.7.2022,"70.000,00","70.000,00","69.985,00","69.997,33","0,50",45,3.149.880
19.7.2022,"69.800,00","69.800,00","69.001,00","69.650,19","0,94",16,1.114.403
18.7.2022,"69.000,00","69.000,00","69.000,00","69.000,00","0,00",15,1.035.000
15.7.2022,"69.000,00","69.000,00","69.000,00","69.000,00","-0,06",4,276.000
14.7.2022,"69.800,00","69.800,00","68.502,00","69.038,10","-0,74",29,2.002.105
13.7.2022,"69.009,00",,,"69.550,89","0,00",0,0
12.7.2022,"69.009,00","69.985,00","69.009,00","69.550,89","-0,76",9,625.958
11.7.2022,"70.000,00","70.500,00","70.000,00","70.083,33","-0,70",12,841.000
08.7.2022,"70.511,00","70.899,00","70.501,00","70.574,27","-0,10",11,776.317
07.7.2022,"70.700,00","70.700,00","70.501,00","70.643,14","-0,41",7,494.502
06.7.2022,"70.500,00",,,"70.937,50","0,00",0,0
05.7.2022,"70.500,00","71.000,00","70.500,00","70.937,50","-0,08",16,1.135.000
04.7.2022,"71.000,00","71.000,00","70.990,00","70.992,86","-0,01",7,496.950
01.7.2022,"71.000,00",,,"71.000,00","0,00",0,0
30.6.2022,"71.000,00",,,"71.000,00","0,00",0,0
29.6.2022,"71.000,00","71.000,00","71.000,00","71.000,00","0,00",11,781.000
28.6.2022,"71.000,00","71.000,00","71.000,00","71.000,00","0,00",4,284.000
27.6.2022,"71.000,00","71.000,00","71.000,00","71.000,00","0,06",12,852.000
24.6.2022,"71.000,00","71.000,00","70.001,00","70.958,36","1,36",36,2.554.501
23.6.2022,"70.002,00","70.010,00","70.002,00","70.006,00","0,01",4,280.024
22.6.2022,"70.000,00",,,"70.000,00","0,00",0,0
21.6.2022,"70.000,00","70.000,00","70.000,00","70.000,00","-0,72",2,140.000
20.6.2022,"70.505,00","70.505,00","70.505,00","70.505,00","-4,29",2,141.010
17.6.2022,"73.100,00","74.000,00","73.100,00","73.666,67","1,19",18,1.326.000
16.6.2022,"72.802,00","72.802,00","72.800,00","72.800,83","-0,09",12,873.610
15.6.2022,"73.000,00","73.000,00","72.501,00","72.863,91","-0,87",11,15.201.503
14.6.2022,"73.500,00","73.500,00","73.500,00","73.500,00","-0,78",4,294.000
13.6.2022,"74.299,00","74.299,00","74.000,00","74.078,68","-0,36",19,1.407.495
09.6.2022,"74.400,00","74.401,00","74.000,00","74.348,26","-0,07",23,1.710.010
08.6.2022,"74.401,00","74.401,00","74.401,00","74.401,00","-0,07",100,7.440.100
07.6.2022,"74.450,00","74.450,00","74.450,00","74.450,00","-0,04",2,148.900
06.6.2022,"74.998,00","75.000,00","74.400,00","74.479,33","-0,69",63,4.692.198
03.6.2022,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",11,825.000
02.6.2022,"75.000,00",,,"75.000,00","0,00",0,0
01.6.2022,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",9,675.000
31.5.2022,"75.000,00","75.000,00","75.000,00","75.000,00","0,00",1,8.363.000
30.5.2022,"75.000,00",,,"75.000,00","0,00",0,0
27.5.2022,"75.000,00","75.000,00","75.000,00","75.000,00","-1,32",35,2.625.000
26.5.2022,"76.000,00","76.000,00","76.000,00","76.000,00","-0,04",3,228.000
25.5.2022,"76.000,00",,,"76.033,33","0,00",0,0
23.5.2022,"76.000,00","76.100,00","76.000,00","76.033,33","0,04",6,456.200
20.5.2022,"76.000,00",,,"76.000,00","0,00",0,0
19.5.2022,"76.000,00",,,"76.000,00","0,00",0,0
18.5.2022,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",12,912.000
17.5.2022,"76.000,00","76.000,00","76.000,00","76.000,00","-2,36",5,380.000
16.5.2022,"77.999,00",,,"77.832,67","0,00",0,0
13.5.2022,"77.999,00","77.999,00","77.500,00","77.832,67","-0,21",30,2.334.980
12.5.2022,"78.000,00","78.000,00","78.000,00","78.000,00","-0,13",10,780.000
11.5.2022,"78.100,00","78.100,00","78.100,00","78.100,00","0,13",3,234.300
10.5.2022,"78.000,00","78.000,00","78.000,00","78.000,00","0,11",16,1.248.000
09.5.2022,"77.500,00","78.000,00","77.500,00","77.916,67","-0,15",12,935.000
06.5.2022,"78.001,00","78.500,00","78.000,00","78.031,72","-1,23",32,2.497.015
05.5.2022,"79.000,00","79.002,00","78.999,00","79.001,21","0,00",71,5.609.086
04.5.2022,"79.000,00","79.000,00","79.000,00","79.000,00","-0,96",7,553.000
03.5.2022,"79.500,00","80.000,00","79.500,00","79.766,67","0,18",6,478.600
29.4.2022,"80.000,00","80.000,00","77.000,00","79.620,00","5,07",25,1.990.500
28.4.2022,"76.000,00","76.000,00","74.500,00","75.775,00","1,71",20,1.515.500
27.4.2022,"74.500,00","74.500,00","74.500,00","74.500,00","0,87",22,1.639.000
26.4.2022,"74.000,00","74.000,00","73.500,00","73.857,14","0,71",14,1.034.000
21.4.2022,"73.500,00","73.500,00","72.500,00","73.333,00","1,15",6,439.998
20.4.2022,"72.500,00","72.500,00","72.500,00","72.500,00","0,00",1,72.500
19.4.2022,"72.500,00","72.500,00","72.500,00","72.500,00","-1,06",5,362.500
18.4.2022,"73.500,00","73.500,00","72.600,00","73.276,00","0,86",25,1.831.900
15.4.2022,"72.500,00",,,"72.650,00","0,00",0,0
14.4.2022,"72.500,00","73.000,00","72.500,00","72.650,00","0,21",10,726.500
13.4.2022,"72.501,00","72.501,00","72.500,00","72.500,97","-1,28",59,4.277.557
12.4.2022,"73.000,00","73.500,00","73.000,00","73.444,44","-0,08",9,661.000
11.4.2022,"73.500,00","73.500,00","73.499,00","73.499,59","0,00",29,2.131.488
08.4.2022,"73.500,00",,,"73.500,00","0,00",0,0
07.4.2022,"73.500,00","73.500,00","73.500,00","73.500,00","0,00",48,3.528.000
06.4.2022,"73.500,00","73.500,00","73.500,00","73.500,00","0,17",7,514.500
05.4.2022,"73.500,00","73.500,00","72.998,00","73.374,93","1,21",28,2.054.498
04.4.2022,"72.500,00","72.500,00","72.500,00","72.500,00","-1,37",5,362.500
01.4.2022,"73.500,00",,,"73.503,33","0,00",0,0
31.3.2022,"73.500,00","73.510,00","73.500,00","73.503,33","-0,67",6,441.020
30.3.2022,"74.000,00","74.000,00","73.999,00","73.999,20","0,68",5,369.996
29.3.2022,"73.500,00","73.500,00","73.500,00","73.500,00","0,09",1,73.500
28.3.2022,"73.500,00",,,"73.430,62","0,00",0,0
25.3.2022,"73.500,00","73.500,00","72.400,00","73.430,62","-0,09",16,1.174.890
24.3.2022,"73.500,00",,,"73.500,18","0,00",0,0
23.3.2022,"73.500,00","73.505,00","73.499,00","73.500,18","-0,07",22,1.617.004
22.3.2022,"73.555,00","73.600,00","73.510,00","73.555,00","0,07",18,1.323.990
21.3.2022,"73.500,00","73.500,00","73.500,00","73.500,00","0,27",10,735.000
18.3.2022,"73.500,00","73.500,00","73.100,00","73.300,00","0,27",4,293.200
17.3.2022,"73.100,00","73.100,00","73.100,00","73.100,00","2,75",2,146.200
16.3.2022,"72.000,00","72.000,00","70.898,00","71.143,89","1,63",18,1.280.590
15.3.2022,"70.001,00","70.001,00","70.001,00","70.001,00","-1,27",1,70.001
14.3.2022,"70.900,00",,,"70.900,00","0,00",0,0
11.3.2022,"70.900,00","70.900,00","70.900,00","70.900,00","0,00",2,141.800
10.3.2022,"70.900,00",,,"70.900,00","0,00",0,0
09.3.2022,"70.900,00","70.900,00","70.900,00","70.900,00","1,03",1,70.900
08.3.2022,"70.900,00",,,"70.180,00","0,00",0,0
07.3.2022,"70.900,00","70.900,00","70.000,00","70.180,00","0,26",5,350.900
04.3.2022,"70.000,00","70.000,00","70.000,00","70.000,00","1,16",19,1.330.000
03.3.2022,"69.200,00","69.200,00","69.200,00","69.200,00","0,14",2,138.400
02.3.2022,"69.101,00","69.101,00","69.101,00","69.101,00","1,30",7,483.707
01.3.2022,"69.990,00",,,"68.216,67","0,00",0,0
28.2.2022,"69.990,00","69.990,00","68.000,00","68.216,67","-1,13",21,1.432.550
25.2.2022,"70.000,00","70.000,00","68.500,00","68.993,29","0,87",14,965.906
24.2.2022,"68.400,00","68.400,00","68.400,00","68.400,00","-10,00",13,889.200
23.2.2022,"76.000,00",,,"76.000,00","0,00",0,0
22.2.2022,"76.000,00",,,"76.000,00","0,00",0,0
21.2.2022,"76.000,00","76.000,00","76.000,00","76.000,00","0,00",48,3.648.000
18.2.2022,"76.000,00","76.000,00","76.000,00","76.000,00","-1,30",30,2.280.000
17.2.2022,"76.999,00",,,"76.999,00","0,00",0,0
16.2.2022,"76.999,00","76.999,00","76.999,00","76.999,00","0,00",2,153.998
15.2.2022,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",21,1.617.000
14.2.2022,"77.003,00","77.003,00","77.003,00","77.003,00","-0,64",5,385.015
11.2.2022,"77.500,00","77.500,00","77.500,00","77.500,00","-0,03",14,1.085.000
10.2.2022,"77.500,00","78.001,00","77.003,00","77.520,72","-0,61",25,1.938.018
09.2.2022,"78.000,00","78.000,00","78.000,00","78.000,00","0,28",16,1.248.000
08.2.2022,"78.000,00","78.000,00","77.501,00","77.780,41","1,01",34,2.644.534
07.2.2022,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",8,616.000
04.2.2022,"77.000,00",,,"77.000,01","0,00",0,0
03.2.2022,"77.000,00","77.001,00","77.000,00","77.000,01","0,00",199,15.323.002
02.2.2022,"77.000,00","77.001,00","77.000,00","77.000,15","0,00",40,3.080.006
01.2.2022,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",3,231.000
31.1.2022,"77.000,00","77.000,00","77.000,00","77.000,00","0,00",5,385.000
28.1.2022,"77.000,00","77.000,00","77.000,00","77.000,00","0,35",2,154.000
27.1.2022,"76.301,00","78.000,00","76.000,00","76.730,10","1,09",10,767.301
26.1.2022,"76.000,00","76.000,00","75.000,00","75.900,00","-0,55",10,759.000
25.1.2022,"76.000,00","77.500,00","75.560,00","76.317,95","-2,03",39,2.976.400
24.1.2022,"77.500,00","78.001,00","77.500,00","77.896,04","-0,77",48,3.739.010
21.1.2022,"78.500,00","78.500,00","78.500,00","78.500,00","-0,38",34,2.669.000
20.1.2022,"78.800,00","78.800,00","78.750,00","78.798,03","0,00",38,2.994.325
18.1.2024,"64.500,00","64.500,00","64.500,00","64.500,00","0,78",10,645.000
17.1.2024,"64.000,00","64.000,00","64.000,00","64.000,00","0,00",13,832.000
16.1.2024,"64.000,00","64.000,00","64.000,00","64.000,00","0,77",2,128.000
15.1.2024,"63.500,00","63.560,00","63.500,00","63.510,00","-2,08",11,698.610
12.1.2024,"65.000,00","65.000,00","64.500,00","64.857,14","-0,22",14,908.000
11.1.2024,"65.000,00",,,"65.000,00","0,00",0,0
10.1.2024,"65.000,00","65.000,00","65.000,00","65.000,00","0,00",6,390.000
09.1.2024,"65.000,00","65.000,00","65.000,00","65.000,00","0,00",2,130.000
05.1.2024,"65.000,00","65.000,00","65.000,00","65.000,00","0,04",26,1.690.000
04.1.2024,"65.000,00","65.000,00","64.010,00","64.972,50","-0,04",36,2.339.010
03.1.2024,"65.000,00","65.000,00","64.997,00","64.997,57","0,97",30,1.949.927
02.1.2024,"64.375,00","64.375,00","64.375,00","64.375,00","0,00",10,643.750
28.12.2023,"64.500,00","64.501,00","64.000,00","64.375,50","-0,96",8,515.004
27.12.2023,"64.998,00","64.998,00","64.997,00","64.997,44","0,00",27,1.754.931
26.12.2023,"64.999,00","64.999,00","64.999,00","64.999,00","2,36",22,1.429.978
25.12.2023,"63.500,00","63.500,00","63.500,00","63.500,00","-1,85",1,63.500
22.12.2023,"64.700,00","64.700,00","64.700,00","64.700,00","-0,68",4,258.800
21.12.2023,"65.000,00","65.500,00","65.000,00","65.145,00","0,24",40,2.605.800
20.12.2023,"65.000,00","65.000,00","64.899,00","64.989,63","0,01",71,4.614.264
19.12.2023,"64.980,00","64.980,00","64.980,00","64.980,00","-0,02",3,194.940
18.12.2023,"64.990,00","64.990,00","64.990,00","64.990,00","0,00",2,129.980
15.12.2023,"64.990,00","64.990,00","64.990,00","64.990,00","0,45",15,974.850
14.12.2023,"64.500,00","65.000,00","64.500,00","64.700,00","0,93",10,647.000
13.12.2023,"64.100,00","64.101,00","64.100,00","64.100,85","0,17",102,6.538.287
12.12.2023,"64.000,00",,,"63.990,00","0,00",0,0
11.12.2023,"64.000,00","64.000,00","63.900,00","63.990,00","0,10",10,639.900
07.12.2023,"63.850,00","64.000,00","63.850,00","63.925,00","0,04",4,255.700
06.12.2023,"63.900,00","63.900,00","63.900,00","63.900,00","0,00",2,127.800
05.12.2023,"63.900,00","63.900,00","63.900,00","63.900,00","0,16",3,191.700
04.12.2023,"63.800,00","63.800,00","63.800,00","63.800,00","-0,26",1,63.800
01.12.2023,"64.500,00","64.500,00","63.700,00","63.966,77","-0,94",30,1.919.003
30.11.2023,"65.000,00",,,"64.576,92","0,00",0,0
29.11.2023,"65.000,00","65.000,00","64.500,00","64.576,92","-0,30",13,839.500
28.11.2023,"64.000,00","65.000,00","64.000,00","64.769,23","-1,12",13,842.000
27.11.2023,"65.500,00","65.500,00","65.500,00","65.500,00","0,00",3,196.500
24.11.2023,"65.500,00","65.500,00","65.500,00","65.500,00","2,93",17,1.113.500
23.11.2023,"64.000,00","64.000,00","63.001,00","63.636,73","0,90",11,700.004
22.11.2023,"63.000,00","63.201,00","63.000,00","63.071,52","-1,06",21,1.324.502
21.11.2023,"63.500,00","64.000,00","63.500,00","63.750,00","0,39",2,127.500
20.11.2023,"63.500,00","63.500,00","63.500,00","63.500,00","0,00",4,254.000
17.11.2023,"63.500,00","63.500,00","63.500,00","63.500,00","0,79",16,1.016.000
16.11.2023,"63.010,00","63.010,00","63.000,00","63.001,11","0,59",9,567.010
15.11.2023,"62.701,00","62.701,00","62.600,00","62.633,67","-0,76",3,187.901
14.11.2023,"63.000,00","63.500,00","63.000,00","63.114,00","-0,58",16,1.009.824
13.11.2023,"63.500,00","63.500,00","63.200,00","63.485,00","-0,80",20,1.269.700
10.11.2023,"64.000,00","64.000,00","64.000,00","64.000,00","1,01",2,128.000
09.11.2023,"64.000,00","64.000,00","63.000,00","63.362,79","0,38",14,887.079
08.11.2023,"63.121,00","63.121,00","63.121,00","63.121,00","-1,37",3,189.363
07.11.2023,"64.000,00",,,"64.000,00","0,00",0,0
06.11.2023,"64.000,00",,,"64.000,00","0,00",0,0
03.11.2023,"64.000,00","64.000,00","64.000,00","64.000,00","0,00",9,576.000
02.11.2023,"64.000,00","64.000,00","64.000,00","64.000,00","0,00",35,2.240.000
01.11.2023,"64.000,00","64.000,00","64.000,00","64.000,00","-0,04",19,1.216.000
31.10.2023,"64.500,00","64.500,00","64.000,00","64.028,57","0,02",35,2.241.000
30.10.2023,"64.000,00","64.111,00","64.000,00","64.013,88","-0,50",8,512.111
27.10.2023,"64.200,00","65.000,00","64.020,00","64.335,56","-1,02",9,579.020
26.10.2023,"65.000,00","65.000,00","65.000,00","65.000,00","0,00",10,650.000
25.10.2023,"65.000,00","65.000,00","65.000,00","65.000,00","-2,99",1,65.000
24.10.2023,"67.000,00","67.000,00","67.000,00","67.000,00","-2,83",2,134.000
20.10.2023,"68.949,00","68.949,00","68.949,00","68.949,00","1,40",4,275.796
19.10.2023,"67.999,00","67.999,00","67.999,00","67.999,00","0,79",4,271.996
18.10.2023,"66.930,00","68.000,00","66.930,00","67.465,00","-2,22",2,134.930
17.10.2023,"68.999,00","68.999,00","68.999,00","68.999,00","-0,36",3,206.997
16.10.2023,"68.999,00",,,"69.247,27","0,00",0,0
13.10.2023,"68.999,00",,,"69.247,27","0,00",0,0
12.10.2023,"68.999,00",,,"69.247,27","0,00",0,0
10.10.2023,"68.999,00","69.449,00","68.998,00","69.247,27","-0,36",60,4.154.836
09.10.2023,"69.499,00","69.499,00","69.499,00","69.499,00","0,49",4,277.996
06.10.2023,"69.157,00","69.157,00","69.157,00","69.157,00","3,00",6,414.942
05.10.2023,"67.258,00","67.258,00","66.000,00","67.143,64","2,82",11,738.580
04.10.2023,"65.300,00","65.300,00","65.300,00","65.300,00","0,13",3,195.900
03.10.2023,"65.250,00","65.250,00","65.200,00","65.214,29","0,22",7,456.500
02.10.2023,"65.250,00","65.250,00","65.000,00","65.071,43","-0,27",7,455.500
29.9.2023,"65.250,00","65.250,00","65.250,00","65.250,00","-0,08",2,130.500
28.9.2023,"65.300,00","65.300,00","65.300,00","65.300,00","0,67",3,195.900
27.9.2023,"64.000,00","65.300,00","64.000,00","64.866,33","-0,66",3,194.599
26.9.2023,"65.300,00","65.300,00","65.300,00","65.300,00","0,00",4,261.200
25.9.2023,"65.300,00","65.300,00","65.299,00","65.299,83","0,00",6,391.799
22.9.2023,"65.300,00","65.300,00","65.300,00","65.300,00","0,00",14,914.200
21.9.2023,"65.300,00","65.300,00","65.300,00","65.300,00","0,00",7,457.100
20.9.2023,"65.300,00","65.300,00","65.299,00","65.299,50","0,46",10,652.995
19.9.2023,"65.000,00","65.000,00","65.000,00","65.000,00","0,78",3,195.000
18.9.2023,"64.500,00","64.500,00","64.500,00","64.500,00","0,00",10,645.000
15.9.2023,"64.500,00","64.500,00","64.500,00","64.500,00","0,00",1,64.500
14.9.2023,"64.500,00","64.500,00","64.500,00","64.500,00","-1,23",30,1.935.000
13.9.2023,"65.300,00","65.301,00","65.300,00","65.300,25","0,46",20,1.306.005
12.9.2023,"65.001,00","65.002,00","65.000,00","65.001,17","0,00",6,390.007
11.9.2023,"65.000,00",,,"65.000,00","0,00",0,0
07.9.2023,"65.000,00",,,"65.000,00","0,00",0,0
06.9.2023,"65.000,00","65.000,00","65.000,00","65.000,00","-1,52",2,130.000
05.9.2023,"66.000,00",,,"66.000,00","0,00",0,0
04.9.2023,"66.000,00","66.000,00","66.000,00","66.000,00","-0,08",15,990.000
01.9.2023,"66.000,00","66.500,00","66.000,00","66.050,00","0,08",10,660.500
31.8.2023,"66.000,00","66.000,00","66.000,00","66.000,00","0,00",5,330.000
30.8.2023,"66.000,00","66.000,00","66.000,00","66.000,00","2,04",20,7.946.500
29.8.2023,"65.000,00","65.000,00","64.000,00","64.681,82","1,07",22,1.423.000
25.8.2023,"63.999,00",,,"63.999,82","0,00",0,0
24.8.2023,"63.999,00","64.000,00","63.999,00","63.999,82","0,00",28,1.791.995
23.8.2023,"63.998,00","63.998,00","63.998,00","63.998,00","0,78",5,319.990
22.8.2023,"63.500,00","63.500,00","63.500,00","63.500,00","0,47",1,63.500
21.8.2023,"63.510,00",,,"63.201,53","0,00",0,0
18.8.2023,"63.510,00","63.510,00","63.000,00","63.201,53","-0,49",15,948.023
17.8.2023,"63.510,00",,,"63.510,20","0,00",0,0
16.8.2023,"63.510,00","63.511,00","63.510,00","63.510,20","-0,01",5,317.551
15.8.2023,"63.515,00","63.516,00","63.515,00","63.515,33","-0,76",15,952.730
14.8.2023,"63.999,00",,,"63.999,83","0,00",0,0
11.8.2023,"63.999,00","64.000,00","63.999,00","63.999,83","-1,54",6,383.999
10.8.2023,"65.000,00","65.000,00","65.000,00","65.000,00","1,56",1,65.000
09.8.2023,"64.000,00",,,"64.000,00","0,00",0,0
08.8.2023,"64.000,00","64.000,00","64.000,00","64.000,00","0,00",9,576.000
07.8.2023,"64.000,00","64.000,00","64.000,00","64.000,00","-1,54",3,192.000
04.8.2023,"65.000,00",,,"65.000,00","0,00",0,0
03.8.2023,"65.000,00",,,"65.000,00","0,00",0,0
01.8.2023,"65.000,00","65.000,00","65.000,00","65.000,00","-0,12",7,455.000
31.7.2023,"65.000,00",,,"65.080,40","0,00",0,0
28.7.2023,"65.000,00",,,"65.080,40","0,00",0,0
27.7.2023,"65.000,00",,,"65.080,40","0,00",0,0
26.7.2023,"65.000,00","65.101,00","65.000,00","65.080,40","-0,03",5,325.402
25.7.2023,"65.100,00",,,"65.100,00","0,00",0,0
24.7.2023,"65.100,00","65.100,00","65.100,00","65.100,00","0,00",10,651.000
21.7.2023,"65.100,00",,,"65.100,00","0,00",0,0
20.7.2023,"65.100,00",,,"65.100,00","0,00",0,0
19.7.2023,"65.100,00","65.100,00","65.100,00","65.100,00","0,15",16,1.041.600
18.7.2023,"65.000,00","65.000,00","65.000,00","65.000,00","-0,73",1,8.968.520
17.7.2023,"65.000,00",,,"65.475,81","0,00",0,0
14.7.2023,"65.000,00",,,"65.475,81","0,00",0,0
13.7.2023,"65.000,00","65.500,00","65.000,00","65.475,81","0,73",248,16.238.001
12.7.2023,"65.000,00","65.000,00","65.000,00","65.000,00","-1,51",4,260.000
11.7.2023,"65.997,00",,,"65.997,00","0,00",0,0
10.7.2023,"65.997,00",,,"65.997,00","0,00",0,0
07.7.2023,"65.997,00","65.997,00","65.997,00","65.997,00","0,00",6,395.982
06.7.2023,"65.997,00","65.997,00","65.997,00","65.997,00","0,00",3,197.991
05.7.2023,"66.000,00","66.000,00","65.998,00","65.999,47","0,01",17,1.121.991
04.7.2023,"66.000,00","66.000,00","65.949,00","65.993,29","0,09",24,1.583.839
03.7.2023,"66.000,00",,,"65.932,10","0,00",0,0
30.6.2023,"66.000,00","66.000,00","65.850,00","65.932,10","3,67",20,1.318.642
29.6.2023,"63.600,00","63.600,00","63.600,00","63.600,00","-3,64",1,63.600
28.6.2023,"66.000,00","66.000,00","66.000,00","66.000,00","0,18",1,66.000
27.6.2023,"66.000,00","66.000,00","65.000,00","65.882,35","1,53",34,2.240.000
26.6.2023,"65.000,00","65.000,00","64.000,00","64.888,89","3,00",18,1.168.000
23.6.2023,"63.000,00","63.000,00","63.000,00","63.000,00","0,00",6,378.000
22.6.2023,"63.001,00","63.002,00","63.000,00","63.000,75","-0,08",12,756.009
21.6.2023,"63.050,00","63.050,00","63.050,00","63.050,00","0,00",2,126.100
20.6.2023,"63.050,00","63.050,00","63.050,00","63.050,00","-3,00",1,63.050
19.6.2023,"65.000,00","65.000,00","65.000,00","65.000,00","-2,99",2,130.000
16.6.2023,"67.000,00",,,"67.000,00","0,00",0,0
15.6.2023,"67.000,00","67.000,00","67.000,00","67.000,00","0,00",22,1.474.000
14.6.2023,"67.000,00","67.000,00","67.000,00","67.000,00","0,00",10,670.000
13.6.2023,"67.000,00","67.000,00","66.999,00","66.999,62","0,00",16,1.071.994
12.6.2023,"67.000,00","67.000,00","67.000,00","67.000,00","0,00",5,335.000
09.6.2023,"67.000,00","67.000,00","67.000,00","67.000,00","-0,37",1,67.000
08.6.2023,"67.000,00",,,"67.250,00","0,00",0,0
07.6.2023,"67.000,00","67.500,00","67.000,00","67.250,00","-0,37",2,134.500
06.6.2023,"67.500,00","67.500,00","67.500,00","67.500,00","-0,25",7,472.500
05.6.2023,"67.500,00","67.999,00","67.500,00","67.666,33","-0,49",3,202.999
01.6.2023,"68.000,00","68.000,00","68.000,00","68.000,00","0,00",4,272.000
31.5.2023,"68.000,00","68.000,00","68.000,00","68.000,00","0,00",1,68.000
30.5.2023,"68.000,00","68.000,00","68.000,00","68.000,00","0,00",6,408.000
29.5.2023,"68.001,00","68.001,00","68.001,00","68.001,00","-1,59",50,3.400.050
26.5.2023,"69.100,00","69.100,00","69.100,00","69.100,00","0,08",25,1.727.500
25.5.2023,"69.100,00","69.100,00","68.500,00","69.045,45","0,00",33,2.278.500
23.5.2023,"69.500,00",,,"69.045,45","0,00",0,0
22.5.2023,"69.500,00",,,"69.045,45","0,00",0,0
19.5.2023,"69.500,00","69.500,00","69.000,00","69.045,45","-0,11",22,1.519.000
18.5.2023,"69.100,00","69.200,00","69.100,00","69.122,26","1,58",27,1.866.301
17.5.2023,"68.050,00",,,"68.050,00","0,00",0,0
16.5.2023,"68.050,00","68.050,00","68.050,00","68.050,00","1,26",2,136.100
15.5.2023,"67.200,00",,,"67.200,00","0,00",0,0
12.5.2023,"67.200,00","67.200,00","67.200,00","67.200,00","0,30",2,134.400
11.5.2023,"67.002,00",,,"67.001,83","0,00",0,0
10.5.2023,"67.002,00","67.004,00","67.000,00","67.001,83","-2,71",12,804.022
09.5.2023,"68.870,00",,,"68.870,00","0,00",0,0
08.5.2023,"68.870,00","68.870,00","68.870,00","68.870,00","-3,00",2,137.740
05.5.2023,"71.000,00",,,"71.000,00","0,00",0,0
04.5.2023,"71.000,00",,,"71.000,00","0,00",0,0
03.5.2023,"71.000,00",,,"71.000,00","0,00",0,0
02.5.2023,"71.000,00","71.000,00","71.000,00","71.000,00","0,00",2,142.000
28.4.2023,"71.000,00","71.000,00","71.000,00","71.000,00","0,71",21,1.491.000
27.4.2023,"70.500,00","70.500,00","70.500,00","70.500,00","2,92",3,211.500
26.4.2023,"68.500,00","68.500,00","68.500,00","68.500,00","0,74",1,68.500
25.4.2023,"68.000,00","68.000,00","67.998,00","67.999,60","1,49",10,679.996
24.4.2023,"67.001,00","67.001,00","67.001,00","67.001,00","-0,58",4,268.004
20.4.2023,"67.000,00","67.500,00","67.000,00","67.389,74","-0,16",39,2.628.200
19.4.2023,"67.500,00","67.500,00","67.500,00","67.500,00","-0,74",11,742.500
18.4.2023,"68.000,00",,,"68.000,00","0,00",0,0
13.4.2023,"68.000,00","68.000,00","68.000,00","68.000,00","-0,73",2,136.000
12.4.2023,"68.500,00","68.500,00","68.500,00","68.500,00","0,74",1,68.500
11.4.2023,"68.000,00","68.000,00","68.000,00","68.000,00","-0,37",3,204.000
10.4.2023,"68.500,00","68.500,00","68.000,00","68.250,00","1,84",20,1.365.000
