Датум,Цена,Макс,Мин,Просечна цена,% Промена,Количина,Вкупен промет
08.5.2020,"660,00",,,"660,00","0,00",0,0
07.5.2020,"660,00",,,"660,00","0,00",0,0
06.5.2020,"660,00",,,"660,00","0,00",0,0
05.5.2020,"660,00",,,"660,00","0,00",0,0
04.5.2020,"660,00",,,"660,00","0,00",0,0
30.4.2020,"660,00",,,"660,00","0,00",0,0
29.4.2020,"660,00",,,"660,00","0,00",0,0
28.4.2020,"660,00",,,"660,00","0,00",0,0
27.4.2020,"660,00",,,"660,00","0,00",0,0
24.4.2020,"660,00",,,"660,00","0,00",0,0
23.4.2020,"660,00",,,"660,00","0,00",0,0
22.4.2020,"660,00",,,"660,00","0,00",0,0
21.4.2020,"660,00",,,"660,00","0,00",0,0
16.4.2020,"660,00",,,"660,00","0,00",0,0
15.4.2020,"660,00",,,"660,00","0,00",0,0
14.4.2020,"660,00",,,"660,00","0,00",0,0
13.4.2020,"660,00",,,"660,00","0,00",0,0
10.4.2020,"660,00",,,"660,00","0,00",0,0
09.4.2020,"660,00",,,"660,00","0,00",0,0
08.4.2020,"660,00",,,"660,00","0,00",0,0
07.4.2020,"660,00",,,"660,00","0,00",0,0
06.4.2020,"660,00",,,"660,00","0,00",0,0
03.4.2020,"660,00",,,"660,00","0,00",0,0
02.4.2020,"660,00",,,"660,00","0,00",0,0
01.4.2020,"660,00",,,"660,00","0,00",0,0
31.3.2020,"660,00",,,"660,00","0,00",0,0
30.3.2020,"660,00",,,"660,00","0,00",0,0
27.3.2020,"660,00",,,"660,00","0,00",0,0
26.3.2020,"660,00",,,"660,00","0,00",0,0
25.3.2020,"660,00",,,"660,00","0,00",0,0
24.3.2020,"660,00",,,"660,00","0,00",0,0
23.3.2020,"660,00",,,"660,00","0,00",0,0
20.3.2020,"660,00",,,"660,00","0,00",0,0
19.3.2020,"660,00",,,"660,00","0,00",0,0
18.3.2020,"660,00",,,"660,00","0,00",0,0
17.3.2020,"660,00",,,"660,00","0,00",0,0
16.3.2020,"660,00",,,"660,00","0,00",0,0
13.3.2020,"660,00",,,"660,00","0,00",0,0
12.3.2020,"660,00",,,"660,00","0,00",0,0
11.3.2020,"660,00",,,"660,00","0,00",0,0
10.3.2020,"660,00",,,"660,00","0,00",0,0
09.3.2020,"660,00",,,"660,00","0,00",0,0
06.3.2020,"660,00",,,"660,00","0,00",0,0
05.3.2020,"660,00",,,"660,00","0,00",0,0
04.3.2020,"660,00",,,"660,00","0,00",0,0
03.3.2020,"660,00",,,"660,00","0,00",0,0
02.3.2020,"660,00",,,"660,00","0,00",0,0
28.2.2020,"660,00",,,"660,00","0,00",0,0
27.2.2020,"660,00",,,"660,00","0,00",0,0
26.2.2020,"660,00",,,"660,00","0,00",0,0
25.2.2020,"660,00",,,"660,00","0,00",0,0
24.2.2020,"660,00",,,"660,00","0,00",0,0
21.2.2020,"660,00",,,"660,00","0,00",0,0
20.2.2020,"660,00",,,"660,00","0,00",0,0
19.2.2020,"660,00",,,"660,00","0,00",0,0
18.2.2020,"660,00",,,"660,00","0,00",0,0
17.2.2020,"660,00",,,"660,00","0,00",0,0
14.2.2020,"660,00",,,"660,00","0,00",0,0
13.2.2020,"660,00",,,"660,00","0,00",0,0
12.2.2020,"660,00",,,"660,00","0,00",0,0
11.2.2020,"660,00",,,"660,00","0,00",0,0
10.2.2020,"660,00",,,"660,00","0,00",0,0
07.2.2020,"660,00",,,"660,00","0,00",0,0
06.2.2020,"660,00",,,"660,00","0,00",0,0
05.2.2020,"660,00",,,"660,00","0,00",0,0
04.2.2020,"660,00",,,"660,00","0,00",0,0
03.2.2020,"660,00",,,"660,00","0,00",0,0
31.1.2020,"660,00",,,"660,00","0,00",0,0
30.1.2020,"660,00",,,"660,00","0,00",0,0
29.1.2020,"660,00",,,"660,00","0,00",0,0
28.1.2020,"660,00",,,"660,00","0,00",0,0
27.1.2020,"660,00",,,"660,00","0,00",0,0
24.1.2020,"660,00",,,"660,00","0,00",0,0
23.1.2020,"660,00",,,"660,00","0,00",0,0
22.1.2020,"660,00",,,"660,00","0,00",0,0
21.1.2020,"660,00",,,"660,00","0,00",0,0
20.1.2020,"660,00",,,"660,00","0,00",0,0
18.1.2022,"711,00",,,"711,00","0,00",0,0
17.1.2022,"711,00","711,00","711,00","711,00","0,99",30,21.330
14.1.2022,"704,00",,,"704,00","0,00",0,0
13.1.2022,"704,00","704,00","704,00","704,00","0,57",25,17.600
12.1.2022,"700,00",,,"700,00","0,00",0,0
11.1.2022,"700,00",,,"700,00","0,00",0,0
10.1.2022,"700,00",,,"700,00","0,00",0,0
05.1.2022,"700,00",,,"700,00","0,00",0,0
04.1.2022,"700,00",,,"700,00","0,00",0,0
03.1.2022,"700,00",,,"700,00","0,00",0,0
30.12.2021,"700,00",,,"700,00","0,00",0,0
29.12.2021,"700,00",,,"700,00","0,00",0,0
28.12.2021,"700,00",,,"700,00","0,00",0,0
27.12.2021,"700,00",,,"700,00","0,00",0,0
24.12.2021,"700,00",,,"700,00","0,00",0,0
23.12.2021,"700,00",,,"700,00","0,00",0,0
22.12.2021,"700,00",,,"700,00","0,00",0,0
21.12.2021,"700,00",,,"700,00","0,00",0,0
20.12.2021,"700,00",,,"700,00","0,00",0,0
17.12.2021,"700,00",,,"700,00","0,00",0,0
16.12.2021,"700,00",,,"700,00","0,00",0,0
15.12.2021,"700,00",,,"700,00","0,00",0,0
14.12.2021,"700,00",,,"700,00","0,00",0,0
13.12.2021,"700,00",,,"700,00","0,00",0,0
10.12.2021,"700,00",,,"700,00","0,00",0,0
09.12.2021,"700,00",,,"700,00","0,00",0,0
07.12.2021,"700,00",,,"700,00","0,00",0,0
06.12.2021,"700,00",,,"700,00","0,00",0,0
03.12.2021,"700,00",,,"700,00","0,00",0,0
02.12.2021,"700,00",,,"700,00","0,00",0,0
01.12.2021,"700,00",,,"700,00","0,00",0,0
30.11.2021,"700,00",,,"700,00","0,00",0,0
29.11.2021,"700,00",,,"700,00","0,00",0,0
26.11.2021,"700,00",,,"700,00","0,00",0,0
25.11.2021,"700,00",,,"700,00","0,00",0,0
24.11.2021,"700,00",,,"700,00","0,00",0,0
23.11.2021,"700,00",,,"700,00","0,00",0,0
22.11.2021,"700,00",,,"700,00","0,00",0,0
19.11.2021,"700,00",,,"700,00","0,00",0,0
